obj_id,ra,dec,filter,mjd,instrument_name,snr,origin,mag,magerr,magsys,limiting_mag
ZTF25acgdfwz,,,ztfr,61016.175763899926,ZTF,10.485624535892514,fp,19.14931690320745,0.103545210973522,ab,19.6347
ZTF25acgdfwz,23.6790649,36.964218,ztfg,61017.13796300022,ZTF,17.881326025211518,,19.30690029877527,0.0607189983129501,ab,20.69047459199307
ZTF25acgdfwz,23.6790713,36.9642095,ztfr,61017.17486110004,ZTF,10.619693369522428,,19.31860018403637,0.1022379994392395,ab,20.13645511622593
ZTF25acgdfwz,23.6791009,36.9642135,ztfr,61017.176365700085,ZTF,9.378025034571351,,19.30865506092897,0.1157745048403739,ab,19.99150851946497
ZTF25acgdfwz,23.6790415,36.964206,ztfg,61020.17072919989,ZTF,7.118415052238767,,19.99360127770254,0.1525249928236007,ab,20.37713453371745
ZTF25acgdfwz,23.679095,36.9642174,ztfr,61020.21697920002,ZTF,9.939362345688693,,19.523199335865737,0.1092360019683837,ab,20.269170633445604
ZTF25acgdfwz,23.6790426,36.9642229,ztfg,61021.15315969987,ZTF,4.811871220465123,,19.7418005619895,0.2256370037794113,ab,19.700160540779397
ZTF25acgdfwz,23.6790577,36.9642268,ztfr,61021.19245370012,ZTF,10.48554453183463,,19.303301135444787,0.1035460010170936,ab,20.10735359716616
ZTF25acgdfwz,23.679118,36.9641971,ztfr,61022.11872689985,ZTF,7.854506219191935,,19.241899730208623,0.1382309943437576,ab,19.732271939141864
ZTF25acgdfwz,,,sdssg,61022.143547100015,SEDM,29.10426396822133,SEDM_FPIPE_PS1,19.55047602194568,0.0373050562606095,ab,21.46294256279816
ZTF25acgdfwz,23.6790567,36.9642395,ztfg,61022.15299770003,ZTF,7.118940847029798,,19.700344344860856,0.1525137275457382,ab,20.083957794760813
ZTF25acgdfwz,23.6790138,36.964177,ztfg,61022.17320600012,ZTF,5.730053016882424,,19.444401134431743,0.1894810050725937,ab,19.59237272424881
ZTF25acgdfwz,23.6790603,36.9641997,ztfg,61023.13717589993,ZTF,6.216714473956227,,19.36643431395106,0.1746479123830795,ab,19.602911606149046
ZTF25acgdfwz,23.679114,36.9642079,ztfg,61024.17270829994,ZTF,20.721083023011865,,19.248009150648265,0.0523976571857929,ab,20.79161526684277
ZTF25acgdfwz,23.6790754,36.9642067,ztfr,61024.22504629986,ZTF,12.523539615664651,,18.844890762559103,0.0866956338286399,ab,19.84178348650311
ZTF25acgdfwz,23.6790917,36.9641961,ztfg,61025.17790509993,ZTF,8.911115351468338,,19.147514549291824,0.121840663254261,ab,19.77491970221193
ZTF25acgdfwz,,,sdssg,61025.873479,IOO,11.523069387991914,LT_IOO_PIPE,18.862076872103955,0.0942228297166695,ab,21.48291089453537
ZTF25acgdfwz,,,sdssr,61025.874782,IOO,9.946371019155178,LT_IOO_PIPE,18.393069599878263,0.1091590292245451,ab,21.23948146458237
ZTF25acgdfwz,23.6790572,36.9642175,ztfg,61026.16646989994,ZTF,13.45333019414508,,19.10767215559634,0.0807038992643356,ab,20.182321648524614
ZTF25acgdfwz,23.6790561,36.9641967,ztfg,61026.18373840023,ZTF,8.982829447051094,,18.98949278775761,0.1208679527044296,ab,19.625600661930086
ZTF25acgdfwz,23.6790679,36.9642101,ztfg,61026.18667820003,ZTF,8.812745418627435,,18.961435731010862,0.1232006773352622,ab,19.5767887813316
ZTF25acgdfwz,23.6791001,36.9642182,ztfr,61026.21881939983,ZTF,15.65522637949427,,18.608953536358328,0.0693529546260833,ab,19.848176905600926
ZTF25acgdfwz,23.6790642,36.9642071,ztfr,61026.23592589982,ZTF,15.757459297160656,,18.603800022517238,0.0689029991626739,ab,19.85009049662724
ZTF25acgdfwz,,,sdssg,61026.828509,IOO,27.15062243860827,LT_IOO_PIPE,18.97476464617744,0.0399893669919776,ab,21.892445879599972
ZTF25acgdfwz,,,sdssr,61026.829809,IOO,25.18072511647697,LT_IOO_PIPE,18.58161067665955,0.0431177497763032,ab,21.745172831406293
ZTF25acgdfwz,23.6790433,36.9642138,ztfr,61027.13324069977,ZTF,14.690267723173942,,18.499140273056355,0.0739085376262664,ab,19.66928953890053
ZTF25acgdfwz,23.6790662,36.9642163,ztfg,61027.1785995001,ZTF,10.98870210292125,,19.00181992157742,0.0988047719001769,ab,19.856760910943933
ZTF25acgdfwz,23.6790977,36.9642061,ztfg,61028.17931709997,ZTF,14.42091346078942,,19.032301176406875,0.0752890035510063,ab,20.18235809225622
ZTF25acgdfwz,23.6790733,36.964205,ztfg,61028.21994209988,ZTF,10.612634599441096,,18.95509944376397,0.1023060008883476,ab,19.772232461471813
ZTF25acgdfwz,23.6790905,36.9641941,ztfr,61028.24039349984,ZTF,15.949587238274328,,18.399999898198807,0.068072997033596,ab,19.6594485082776
ZTF25acgdfwz,23.6790921,36.9641905,ztfg,61029.119664399885,ZTF,13.208376551681596,,18.880342997430485,0.0822005793452262,ab,19.93504159043488
ZTF25acgdfwz,23.6790652,36.9641921,ztfr,61029.14402779983,ZTF,14.90781572462078,,18.363199338142174,0.0728299990296363,ab,19.549309366813887
ZTF25acgdfwz,23.6790686,36.9642172,ztfr,61030.17236110009,ZTF,20.515156801348297,,18.3336622814088,0.0529236122965812,ab,19.866424372351563
ZTF25acgdfwz,23.679061,36.9642183,ztfg,61030.19914350007,ZTF,13.894286998048262,,19.074701502933383,0.0781426355242729,ab,20.184367155454684
ZTF25acgdfwz,23.6790512,36.9642086,ztfg,61031.09895829996,ZTF,12.435558407380224,,19.07280015622707,0.0873090028762817,ab,20.062038374488136
ZTF25acgdfwz,23.6790795,36.9642133,ztfr,61031.13445599983,ZTF,16.714302071297237,,18.371147628845957,0.0649585127830505,ab,19.681443234863327
ZTF25acgdfwz,23.6791634,36.9641539,ztfr,61038.20106479991,ZTF,7.622999874557499,,18.80620017009972,0.1424289941787719,ab,19.264089940818103
ZTF25acgdfwz,23.6790985,36.9642046,ztfr,61038.22052079998,ZTF,7.508041374304165,,18.719976674862657,0.1446097791194916,ab,19.161368307041357
ZTF25acgdfwz,23.6790525,36.9641452,ztfr,61049.10763890017,ZTF,6.8534449459606295,,19.614032983315944,0.1584219634532928,ab,19.95638029352038
ZTF25acgdfwz,23.6790071,36.9642684,ztfr,61053.19784720009,ZTF,4.532853170192942,,19.78770096109696,0.2395260035991668,ab,19.68120507891633
ZTF25acgdfwz,23.6789798,36.9641568,ztfr,61054.12159720017,ZTF,5.163042491657076,,19.844200416508045,0.2102899998426437,ab,19.879039653893383
ZTF25acgdfwz,23.6790216,36.9641995,ztfr,61055.11819439987,ZTF,4.430997647504479,,20.195700104413035,0.2450319975614547,ab,20.06452889221549
ZTF25acgdfwz,23.6790656,36.9642555,ztfr,61056.10468749981,ZTF,6.296519440283302,,20.09737235447178,0.1724343448877334,ab,20.347698715048992
ZTF25acgdfwz,23.6791085,36.9642267,ztfr,61059.145312500186,ZTF,5.717709171174285,,20.254503605783384,0.1898900717496872,ab,20.400133748396144
