obj_id,ra,dec,filter,mjd,instrument_name,snr,origin,mag,magerr,magsys,limiting_mag
ZTF24abiifei,303.4062087,-12.1253163,ztfg,60572.14862270001,ZTF,4.9767657637823985,None,19.67460083782821,0.21816100180149073,ab,19.669543828842855
ZTF24abiifei,,,ztfg,60572.14862270001,ZTF,7.117739384526425,alert_fp,19.663587594663575,0.15253947160786194,ab,20.04701778957424
ZTF24abiifei,303.4063318,-12.1254209,ztfr,60572.18920140015,ZTF,4.509114724527724,None,19.868200585225754,0.24078699946403498,ab,19.75600378717835
ZTF24abiifei,,,ztfr,60572.18920140015,ZTF,7.754516897306029,fp,19.850778706229463,0.1400133907936059,ab,19.8902
ZTF24abiifei,,,ztfr,60572.18920140015,ZTF,7.9650031302412225,alert_fp,19.819804247011028,0.13631334313427287,ab,20.325344113207585
ZTF24abiifei,303.4063018,-12.1253286,ztfg,60575.150023099966,ZTF,6.5777081827602,None,19.75189994422134,0.16506299376487732,ab,20.0496614390891
ZTF24abiifei,303.4063018,-12.1253286,ztfg,60575.150023099966,ZTF,6.577721840339635,None,19.75185047546591,0.16506265103816983,ab,20.049614224692277
ZTF24abiifei,,,ztfg,60575.150023099966,ZTF,14.774813449073465,alert_fp,19.725464092861838,0.07348561174734942,ab,20.90184409718261
ZTF24abiifei,303.4063323,-12.1253677,ztfr,60575.16886569979,ZTF,5.630276525016421,None,20.06421317094787,0.1928388774394989,ab,20.193112473319477
ZTF24abiifei,303.4063323,-12.1253677,ztfr,60575.16886569979,ZTF,5.630273044489784,None,20.06419973742378,0.19283899664878842,ab,20.19309836861433
ZTF24abiifei,,,ztfr,60575.16886569979,ZTF,9.681258561493847,fp,20.057855446245114,0.1121482499265671,ab,20.3373
ZTF24abiifei,,,ztfr,60575.16886569979,ZTF,9.774482748773677,alert_fp,20.049852064132953,0.11107863532669775,ab,20.777661514422505
ZTF24abiifei,,,ztfr,60576.168750000186,ZTF,10.105347960455218,alert_fp,20.015675368092865,0.10744174362000099,ab,20.77962853800281
ZTF24abiifei,,,ztfr,60576.168750000186,ZTF,10.08812617207266,fp,20.007652163679197,0.10762516112891352,ab,20.3092
ZTF24abiifei,303.4063378,-12.1253435,ztfr,60576.168750000186,ZTF,5.88273903834753,None,20.022516728444725,0.1845630407333374,ab,20.199040675765456
ZTF24abiifei,303.4063378,-12.1253435,ztfr,60576.168750000186,ZTF,5.8827404632210625,None,20.022499375471877,0.1845629960298538,ab,20.19902358577157
ZTF24abiifei,303.4063493,-12.1253438,ztfr,60578.19126159977,ZTF,6.703096353902165,None,19.65704958865862,0.16197532415390012,ab,19.975313233369597
ZTF24abiifei,303.4063493,-12.1253438,ztfr,60578.19126159977,ZTF,6.703109920478944,None,19.65699984983956,0.16197499632835385,ab,19.975265691998988
ZTF24abiifei,,,ztfr,60578.19126159977,ZTF,14.767813268429641,alert_fp,19.631081940013413,0.07352044510741453,ab,20.806947409876585
ZTF24abiifei,,,ztfr,60578.19126159977,ZTF,14.621639541418393,fp,19.629062425457732,0.07425543501346676,ab,20.4162
ZTF24abiifei,,,ztfr,60580.14925929997,ZTF,16.08400582883169,alert_fp,19.35575989230061,0.06750409172395799,ab,20.62432043600781
ZTF24abiifei,,,ztfr,60580.14925929997,ZTF,15.815115187210347,fp,19.367766440716117,0.06865180505521466,ab,20.4251
ZTF24abiifei,303.4063353,-12.1253776,ztfr,60580.14925929997,ZTF,9.112106645847211,None,19.388037192272215,0.11915314942598343,ab,20.039659166372708
ZTF24abiifei,303.4063353,-12.1253776,ztfr,60580.14925929997,ZTF,9.112118041361338,None,19.38800083594273,0.11915300041437148,ab,20.03962416785377
ZTF24abiifei,303.4063228,-12.125343,ztfg,60591.16994210007,ZTF,9.826530958197147,None,19.14343669119483,0.11049028486013411,ab,19.877012247159243
ZTF24abiifei,303.4063228,-12.125343,ztfg,60591.16994210007,ZTF,9.826556137920834,None,19.14340061995252,0.11049000173807144,ab,19.876978958028214
ZTF24abiifei,,,ztfg,60591.16994210007,ZTF,17.537388176511634,alert_fp,19.140722084147818,0.06190980058320711,ab,20.503209360451017
ZTF24abiifei,303.4063395,-12.1254246,ztfg,60593.14293979993,ZTF,7.5263698717007514,None,19.217775597520408,0.14425761997699738,ab,19.661814479762334
ZTF24abiifei,,,ztfg,60593.14293979993,ZTF,12.977803064751464,alert_fp,19.263352612503667,0.08366101714912423,ab,20.29893055054226
ZTF24abiifei,303.4063395,-12.1254246,ztfg,60593.14293979993,ZTF,7.526349658313851,None,19.217800350896844,0.14425800740718842,ab,19.66183631719977
ZTF24abiifei,303.4063248,-12.1253309,ztfr,60593.18416670011,ZTF,9.606074703034379,None,18.907700006347493,0.11302600055932999,ab,19.61663989468284
ZTF24abiifei,303.4063248,-12.1253309,ztfr,60593.18416670011,ZTF,9.60604747445764,None,18.907690495978983,0.11302632093429565,ab,19.616627306772838
ZTF24abiifei,,,ztfr,60593.18416670011,ZTF,16.387175139088615,alert_fp,18.918823209768995,0.06625523896234585,ab,20.20765843715033
